z,y,x,trajectory,frame,dataframe_index
0.13817083331976396,-0.6266940942645476,-4.17795127334541,28,1,0
-0.14315314176688876,-4.04283185780359,-4.309300766482385,29,0,0
-0.1225021064014573,-3.8725378751306105,-3.9628281455525913,29,1,0
-0.12018049735661018,-4.4585699327739015,-3.4603040235124003,29,2,0
0.21617395808888124,-2.626284191730971,-4.122309766943232,30,0,0
0.3292519238316924,-2.9776474135152404,-4.1807632236191585,30,1,0
0.08848534581574335,5.57869263742549,7.704488517979934,31,0,0
-0.07661843219760489,5.243091390331742,7.413498753502872,31,1,0
0.165325476888338,-1.2924260158661287,3.97892183967597,32,0,0
-0.3258694258734685,-1.5996975470031234,3.294022205111547,32,1,0
0.29241288050019226,7.168041773356782,-0.0254526171564607,33,0,0
0.04926934791164956,6.5125499896313555,0.5303660494700488,33,1,0
0.03967151337056121,2.9928829989658032,5.616880685243182,34,0,0
0.1751770076997422,3.034946324141231,5.583676761495245,34,1,0
-0.2907752069254064,1.930749668027552,2.2511252725168656,35,0,0
-0.15564844923345825,2.0450771006495083,2.004164699518925,35,1,0
0.016753249680531906,2.103587842159838,1.9396746911681177,35,2,0
0.28164807526023533,1.6413729162738242,1.8740443372948805,35,3,0
-0.03688095733086302,1.7291329541505118,1.1898531554123657,35,4,0
-0.26089597313914287,0.9094732320993325,0.6699303270267977,36,0,0
0.26912317704569855,9.131539166805863,1.5357970464867245,37,0,0
0.3645729618672493,5.183910776530129,-1.5441287943108892,38,0,0
0.21608791840075614,-0.2641789360934207,6.603486373960501,39,0,0
0.3798356796575131,-6.690923702589664,-5.0878169705872995,40,0,0
-0.05684018362226359,-7.129241877116514,-4.979978366623628,40,1,0
0.1676602595002839,-7.522615827124474,-4.868552715789832,40,2,0
-0.27771733530824955,-6.138411326901969,5.481459850526844,41,0,0
0.042206394663745435,-6.152534388361069,5.155633958932356,41,1,0
-0.030822929473074218,-6.377970650361497,5.476008640175061,41,2,0
-0.09420170882213053,7.327984120947669,4.150850141893532,42,0,0
-0.18351179778794147,6.940466796920318,4.4239625261920335,42,1,0
-0.11534981556548485,6.938682205443354,4.189394522445666,42,2,0
-0.03709222315044403,7.141683078850178,4.3933602343611575,42,3,0
-0.24445035556592548,-3.9940428749600003,1.6271358711291262,43,0,0
0.06794285825741322,5.304130158507845,-2.3884814579885676,44,0,0
0.1961254560595665,5.35654308585949,-2.711798060102084,44,1,0
0.15682280947595356,5.370205921462034,-3.101369250631059,44,2,0
0.015618995787371477,5.552919359095218,-2.5168802539037647,44,3,0
0.08947937904764992,5.960989511190351,-2.41085737209163,44,4,0
0.13332704342615959,5.743672316139454,-2.2014928366327804,44,5,0
0.32440345458726283,5.762144098636156,-1.9115689762515826,44,6,0
-0.1900937138394723,-4.379544176870313,8.83728531629761,45,0,0
-0.07775169674110802,-4.961610508143117,8.419430405408194,45,1,0
0.03759112118441757,2.5784539092406673,-5.924027148472338,46,0,0
-0.31425655522509033,-3.617216305874801,0.6407842092231232,47,0,0
-0.3316256502030546,-3.883280719073058,0.4843021592522889,47,1,0
-0.1321611267703279,-5.514605719689207,0.4657103619660722,48,0,0
-0.016893881457549532,-5.63344463648847,0.2978526129661013,48,1,0
-0.11049897675803996,-6.248775026126009,0.3647039988120904,48,2,0
0.2880358884370957,-5.443051774326634,-1.9634291615103994,49,0,0
0.31465725936161365,-6.256268045118538,5.628696309119482,50,0,0
0.06099929667103954,-5.627230244437808,5.405705011167403,50,1,0
0.09040420014121707,-5.539511493401998,5.436924395708457,50,2,0
0.00773531555060563,-5.343210486732247,5.754133132973273,50,3,0
0.030423069183967647,-5.478896495247527,5.296078427492299,50,4,0
0.30313180288143804,-5.440643014412409,4.895742076368072,50,5,0
0.20284931217278854,1.9277468738393513,-9.09322410056435,51,0,0
0.3606918322784931,-5.499389948495191,-3.753447661335203,52,0,0
0.03598026581616619,-5.833194476139838,-3.7897140493875785,52,1,0
-0.12411413789447087,-6.663285438228489,-3.485609940730998,52,2,0
-0.1634792547063502,-0.9315756300651171,-2.430858415846226,53,0,0
0.11655879479620485,-0.908341547709731,-2.6318798835122448,53,1,0
-0.04536903235801773,0.25592065785145024,1.9358978802511029,54,0,0
-0.0807651274017532,0.2535663440551168,2.272179727469177,54,1,0
-0.07471231565363508,-2.579975225641051,4.8088321971280354,55,0,0
0.02517697487950267,-2.5425409169625235,5.2763116113297865,55,1,0
-0.09404332884785553,0.6141302699566195,-7.302045767901268,56,0,0
-0.3613579809328861,-2.0899072666117626,1.944544198162992,57,0,0
-0.21875478621482086,-3.505108763306686,-3.0825265238712647,58,0,0
0.20936260515121669,-1.582371970402074,5.024495935709071,59,0,0
-0.2047106265844753,6.503189199475068,2.313690077726992,60,0,0
-0.18300996179368784,-9.506723887762954,2.390258414925362,61,0,0
0.008624651610173461,-9.419081493970365,2.805596129947019,61,1,0
0.20425355690414287,-9.553661379292596,2.764351279541011,61,2,0
0.31627626662128705,7.06365015557697,5.719068972708502,62,0,0
-0.2406327944162309,1.9337606233579696,-8.390833297064585,63,0,0
-0.04719965988222055,2.025438023815476,-8.548578285165762,63,1,0
-0.22819669914182258,-1.2131665578252355,-5.1575355429742435,64,0,0
-0.17233843621421452,-0.579844947006444,-5.275788539529197,64,1,0
-0.32837814384717484,-0.06545803142002768,-5.462946800335399,64,2,0
-0.00407081932299173,-0.036954015462609284,-5.37477285355559,64,3,0
-0.05914920534001135,0.1271310091269954,-5.31286323622832,64,4,0
0.2091682856917375,3.6847355220522067,1.820428625586685,65,0,0
0.35449364206700856,3.8411855716008807,1.89009128333698,65,1,0
0.1776122920529935,-4.300396072801795,4.4704967820873005,66,0,0
-0.04587759937049225,-4.250862417410429,4.251596847057326,66,1,0
-0.055466631105396014,-3.3731533297962755,5.3484882126511,67,0,0
-0.030453084636027528,-3.945030360550371,5.61379722032163,67,1,0
-0.008630554329337315,-4.374967843271234,2.6445336217970246,68,0,0
0.1542455815326389,-4.831716714486166,-0.32047945593216853,69,0,0
-0.12436918057225924,-4.474545207324697,-0.5202366040401787,69,1,0
-0.038117321784594774,-4.462673567324296,-0.3840399093636879,69,2,0
0.2406685585676218,1.1898627735796132,5.431768335693646,70,0,0
-0.03782576259863137,1.7866035409788603,5.454007259162117,70,1,0
0.2829983054542285,1.7089261354725018,5.657299556303356,70,2,0
-0.008026045707061481,1.8157731710663434,5.211141559197763,70,3,0
0.15019020427799007,1.325391684331657,5.716760898021785,70,4,0
-0.12364411297142246,0.9824557935003188,5.719378506425938,70,5,0
0.0346618213080208,-0.2662158959391589,-5.824319615212247,71,0,0
-0.355246067701128,-0.3667649183738953,-5.121044797382058,71,1,0
0.30664721929362454,-0.6301090276625367,-5.025004495186864,71,2,0
0.18500442977832157,-4.8545414881460145,0.5882905102951763,72,0,0
-0.26193989863146167,-4.599334589017633,0.6580691098012751,72,1,0
0.061074420488160405,7.879831385214019,0.709422766676698,73,0,0
-0.01907329618481986,8.00385861523213,0.5715230770010249,73,1,0
-0.05737127292628516,7.998735574558547,0.7200978302528992,73,2,0
-0.15034205800989622,7.929057895047725,0.9302906166337257,73,3,0
0.33497337302213526,-7.112432258135678,-3.422326797019984,74,0,0
-0.2886341837012624,4.508090533873963,-2.477598513976081,75,0,0
0.24233375094977236,-5.364417590162944,-5.255569025786589,76,0,0
-0.278458169264458,-5.159358012129308,-5.486381781618172,76,1,0
0.10432912149756285,-3.784969345301775,-3.112003957901178,77,0,0
0.30181360968347004,-4.677741068247656,-8.262220954418117,78,0,0
-0.0574762147517147,-4.224904337733215,-7.7786188695884135,78,1,0
-0.029752527447124946,6.976100821858694,6.758818247939354,79,0,0
0.0345485548991768,7.012714131918639,6.544219781447417,79,1,0
-0.11865951217587713,2.43003752458915,7.392942973602029,80,0,0
0.06450251254889999,2.0403953589911468,6.876366699265008,80,1,0
0.2733722152796298,-7.810639144185586,3.7484506804442654,81,0,0
0.2298667667659489,1.7254602990673125,-5.070031834720818,82,0,0
0.01531088372142412,2.190313879043218,-5.126805543994114,82,1,0
0.3673132318043349,1.8252309256884982,-5.1680579523517185,82,2,0
0.14067520489819485,-2.55688404318257,8.706512154215025,83,0,0
0.28481611883796387,-2.8843522140976416,8.311650086617204,83,1,0
0.27574834682249505,-2.6715743903843885,8.376737108441795,83,2,0
0.3383388229178874,-2.7221202923429972,8.448246241499216,83,3,0
0.10038770536109815,-3.161311517334216,7.869814450716644,83,4,0
-0.29175589789647116,-3.0243516460181232,8.232015433813826,83,5,0
0.11637816116477853,2.009806010331264,-4.47735847614151,84,0,0
-0.30213781000265544,2.8013759722210847,7.378520945171646,85,0,0
-0.21930352504522901,2.407071457336817,7.275365227616147,85,1,0
-0.01814413101143647,2.5589355990899665,7.39274872781773,85,2,0
-0.3134764684252596,1.9297629201920958,7.39546812964679,85,3,0
-0.08869406515846026,2.255217108723408,7.148321498869717,85,4,0
0.22054170413975094,-7.70225799329761,-5.600749785391027,86,0,0
0.1828257737457382,-7.891646220382306,-5.131794795017773,86,1,0
0.0022150348131039638,-7.4155823136229415,0.033434326320020934,87,0,0
-0.054430200336268095,-7.603126428365161,0.30966527212221034,87,1,0
0.13503873139818817,-7.4587074130778035,0.1550740912793151,87,2,0
-0.07249469422913846,1.5638945680375484,-3.048826963895887,88,0,0
0.22529282561268982,1.2750840041240143,-3.0600950780521505,88,1,0
-0.324384928262831,1.4743769062136463,-3.3913624327525382,88,2,0
-0.0686515987673044,1.0516452868044308,-3.838828455649907,88,3,0
-0.3558451346155889,0.9649769169929886,-3.9159464553855337,88,4,0
-0.20679219693218595,1.1345542056053552,-4.198879906442742,88,5,0
0.08187229630225487,0.9932368680932466,-3.8957590894976204,88,6,0
-0.14641355532169853,0.7421014680731228,-3.7534461712864218,88,7,0
-0.03610487589982753,0.9964607281991217,-3.8224240953110393,88,8,0
-0.20694385955843003,0.6563179203451184,-4.2387855321764345,88,9,0
0.005049463965423856,9.884791396011634,1.7649853985211028,89,0,0
0.18800429818801317,9.769018538556502,1.6579957513139192,89,1,0
-0.2753350525042303,-0.045589137319098964,5.901290604379637,90,0,0
0.20722474263763124,3.6653485134355286,-6.12272722123835,91,0,0
-0.1437430129710514,-2.895625005368715,2.952870390684592,92,0,0
-0.20693105911323156,-2.9425878810942097,2.6505237797422163,92,1,0
-0.27807362792151136,-2.7130005127085557,2.914703391190164,92,2,0
-0.09599042760957047,-2.2881245861801665,3.173026728930823,92,3,0
-0.021718360920911218,-2.297636479952205,3.1478864674322646,92,4,0
0.20375848527711735,-2.417037624102058,3.665035119104028,92,5,0
-0.2052887570640749,2.3349899336283055,-6.855619756820884,93,0,0
0.1166975238506988,5.071609027308781,0.28509434637178294,94,0,0
-0.3300589356015205,-3.5333989521761446,-7.0777099405907915,95,0,0
0.0914435546355813,-3.715474973968355,-7.384833748953544,95,1,0
-0.012332985017535672,-3.1483187940226594,-7.423958559303234,95,2,0
0.08184307299699928,-3.3937193287867515,9.083723600496535,96,0,0
-0.1864679288709208,-3.3207427049268192,8.695136003333362,96,1,0
-0.18743747965679192,-2.9245891633404377,8.518773879955683,96,2,0
0.03918181941081268,-0.7136532652506686,4.855849929848908,97,0,0
0.14501060040351013,-0.460494528102789,3.977451325020442,97,1,0
0.13001106124083678,-0.2823855032022468,3.5118244317964846,97,2,0
0.299328367226288,-0.7944213646024331,3.4174075786606,97,3,0
-0.034239563647230985,-1.4381327174318712,1.1228140964890168,98,0,0
-0.18067782752398143,-1.2529263415251581,0.9642457249110059,98,1,0
0.05343431599722408,-1.2053711306528092,1.0772288771013023,98,2,0
0.35936425935478006,-3.3370949424880565,-1.1733070495289648,99,0,0
0.414383861824129,-3.5480281324964054,-0.8781571428596288,99,1,0
0.17445231706696399,-3.6521609721027946,-0.7741299605374541,99,2,0
0.013511012729981366,-3.69222095494632,-0.52038572275989,99,3,0
-0.28868865812865074,-3.4277163333817624,-0.5352587894555396,99,4,0
0.043059236627115534,-4.027054764516314,-0.8324380997027144,99,5,0
-0.12845605299111518,-3.8148688560044577,-1.0682589159148168,99,6,0
-0.28007171393491936,-3.8305663808486803,-0.8971586856235481,99,7,0
0.2222528138585845,-0.7906332298715205,0.838261779027917,100,0,0
0.18982085721959793,-0.7790283316031167,0.44661372631058577,100,1,0
-0.10131342961605816,-0.7116987243821669,1.0553185882545943,100,2,0
-0.2720510990823304,-0.3738491874307961,0.9176163460909497,100,3,0
-0.23826693986877673,7.997911385625662,0.3301727576649072,101,0,0
-0.36574869782303,-4.853014660698412,6.952363057889466,102,0,0
0.06025743694505673,-4.399220942928569,7.515389161587684,102,1,0
-0.0018084543658785784,-4.424477294036539,7.266351189357636,102,2,0
0.3338117028279898,-4.851405925151112,7.374804070855367,102,3,0
-0.20756108849506633,-5.357114786307648,6.9226604931555755,102,4,0
-0.021976270150163485,-5.28377591434845,7.050074875162595,102,5,0
-0.11930823033821271,-5.471820548403621,3.831642993132239,103,0,0
-0.015844848464389022,-5.800420737843891,3.903471144338883,103,1,0
0.21091947667432046,-6.020902032754031,4.382436501731809,103,2,0
-0.31973629117365593,-6.35341654262966,4.171589875433853,103,3,0
-0.240468159329655,-6.620157486361837,4.434332723259525,103,4,0
-0.21894223651448733,7.57403293580616,2.024230677527821,104,0,0
0.016259953563161858,-2.1920331342000874,-9.244313101062222,105,0,0
-0.21365714834861582,5.883633167261388,4.482729494097096,106,0,0
-0.11148094659511264,-1.0972799617799422,1.3676990036235954,107,0,0
0.057188909954956804,-1.3104265371314925,1.3147599891195183,107,1,0
0.1700331712745196,-1.6704908932639464,1.6983147737796456,107,2,0
0.14054235865114167,-2.088400159518159,6.947547074336594,108,0,0
0.060234126234921054,4.224083532293026,6.7347105663505875,109,0,0
-0.30893898035638523,4.383471605705903,6.8441371487534175,109,1,0
0.21222256505279338,1.0758006320220967,9.09319416347695,110,0,0
0.25036132772202563,1.558346221103814,9.463408538883591,110,1,0
0.2791271340147541,2.821940127266999,8.08350657034449,111,0,0
-0.019603248317487547,-3.155731479420039,2.9904206881129305,112,0,0
-0.17286946642993373,-2.6379055780064347,8.43580150542432,113,0,0
-0.2900524854294104,-7.9107986623845985,-5.04436332139587,114,0,0
0.3159613953397511,-7.988379731695327,-4.449526094107014,114,1,0
-0.34599801525909224,-8.53392643102089,-4.092578392932013,114,2,0
-0.31958689787673217,-8.173376211907447,-4.038436766572857,114,3,0
0.16007154250058941,-8.111373269164693,-4.369721799624892,114,4,0
0.30012580885274465,-8.092926877418318,-4.336026617108463,114,5,0
-0.15673509690659268,0.6221020781863447,7.933736259555932,115,0,0
-0.18884734668635697,0.5406912233479375,7.812642648948474,115,1,0
-0.2311547149509352,0.11682748775631721,7.60450769071777,115,2,0
0.22073292280877593,-2.4925629861770755,4.3309002150036555,116,0,0
0.20530862550588133,-2.5604102732256653,3.941496939149492,116,1,0
0.2527473569089971,4.817002130937038,-1.6024537287522753,117,0,0
0.354858917149547,5.009000168514983,-1.4506689420954688,117,1,0
0.03667195906321299,5.235777584405863,-0.8503543187592717,117,2,0
-0.29246743395519154,5.226592687956521,-0.1577205552222513,117,3,0
-0.06326021646203972,5.580011358263471,-0.26569348367274037,117,4,0
-0.2819938406917719,5.204204113213594,-0.378147835731528,117,5,0
-0.28368650618019,5.429194573180182,-0.16547830020545035,117,6,0
0.2764784882283616,4.875894676838921,-0.5359202362406746,117,7,0
0.24658692533444126,-3.9489777313188834,1.173842541240062,118,0,0
0.2563419005133827,5.850050310105075,3.4989782647445726,119,0,0
-0.11995151306543794,4.626303143061356,3.0121465088150785,120,0,0
0.21415475931185007,4.802193837782963,3.06590056452121,120,1,0
-0.1374382443212777,4.504221921000664,3.3350874845363725,120,2,0
-0.1448149781056572,4.560738503099533,3.5175175864726254,120,3,0
-0.02621797581963208,4.560710592422577,3.4789264082166227,120,4,0
-0.15645530826082082,4.50352992021011,3.2052487055843493,120,5,0
0.12985342767020666,-6.4969187801337505,-2.1949751819750998,121,0,0
0.09885532182178225,-6.847591370044037,-2.039186701031843,121,1,0
0.18247320355420116,-3.2527900933021408,-9.058386870914918,122,0,0
0.08413479725827304,-3.7134694066491343,-9.163356340124185,122,1,0
0.11312754048304832,-3.910685605697184,-9.106928831920719,122,2,0
0.05733732312336267,-3.2148298185863684,-0.9963612343701148,123,0,0
0.26265905581954774,-3.517841224656813,-0.662445663652994,123,1,0
0.20993557313344813,-0.3409745267350355,-9.052848572891268,124,0,0
0.011837848231970583,-0.6002578818800487,-9.631090767157472,124,1,0
0.23408293023667553,3.301824077187187,1.7854744781098515,125,0,0
-0.19328847303478547,3.359821515247651,2.2704119796569637,125,1,0
-0.24578585150389248,-4.645525004039709,0.5461959470848838,126,0,0
0.012490169915851265,-4.757117893340805,0.586007813390946,126,1,0
-0.217836441440006,5.315735917250421,0.7650155217076701,127,0,0
-0.1375147480358405,-2.61775146665289,5.642030841170921,128,0,0
0.26840613126429275,-3.311152245551145,-8.951697633689209,129,0,0
0.2743039755354035,-2.9260766726892906,-9.048633482253793,129,1,0
-0.03827681592264399,-2.7792931942621926,-9.243990457907502,129,2,0
0.23027342950660296,-2.709773611937407,-9.571942158442724,129,3,0
0.3369436370894976,-6.089149583792545,5.930068330211608,130,0,0
-0.379121086193436,-1.6755833469420613,3.061934274116266,131,0,0
0.0007252199895855793,-1.249760208242766,2.765244162944001,131,1,0
0.01012127257149728,-1.0535678561426844,3.3341241622372784,131,2,0
-0.16934223410130772,-1.6044093590868138,3.3076770658894286,131,3,0
0.06072801549208616,-1.7054551807716478,3.4320582834569553,131,4,0
0.11167424763376646,-1.924945536291764,3.6485830188395334,131,5,0
0.14588936725451837,-5.167607191885778,4.141553090717634,132,0,0
-0.22532792430403323,-5.539282641594825,3.8886828575092345,132,1,0
-0.09700906780941966,-5.308902978930355,4.041351832457586,132,2,0
-0.32438041907130055,5.289050455109309,-8.23472762454651,133,0,0
-0.31310202960121636,-2.1760079357741673,-9.422236577083964,134,0,0
0.1557558377921804,-4.024628362249528,-1.6610377833908463,135,0,0
0.07080803875062673,-4.486108756689705,-1.6981987872639974,135,1,0
0.03209714030557746,-4.671751956019654,-1.916405118489827,135,2,0
0.26986612301465895,6.389893170909502,7.164239962666333,136,0,0
0.19466559800800498,7.024674465246512,6.876092573766136,136,1,0
0.3154928350579045,7.344936656806526,6.40739955584342,136,2,0
0.04170480153886892,6.961697035193039,6.770503572110077,136,3,0
-0.05624528664434686,-2.591452393569163,9.154125491280807,137,0,0
-0.1725991192271213,-2.8349740690812375,9.190930888808106,137,1,0
0.13425670937013848,-2.7321325571715125,9.253318008751652,137,2,0
0.08377189377276942,-7.1806888419225565,0.2864504761098445,138,0,0
-0.3449062423445681,-7.220926091455616,-5.578541347215368,139,0,0
-0.16307566096553158,-6.957309115995226,-5.70141060904485,139,1,0
-0.12667444693069732,-6.733292589457669,-5.704041737006355,139,2,0
0.07326158604492318,-7.167723171249389,-5.789208217583112,139,3,0
0.005479661438903665,-7.374222994109853,-5.169151489802349,139,4,0
-0.07856521566957811,-7.270079269412747,-5.30045946623339,139,5,0
-0.08210840816808979,-1.4486497796865823,-4.861927075762534,140,0,0
-0.10846313032722808,-1.8356329526275572,-4.349883972483669,140,1,0
0.280826211877719,-1.0102240597008678,-9.466678697827838,141,0,0
-0.18867213290514662,4.2105613344555355,8.46408784699444,142,0,0
-0.3347132419387943,4.682234988055657,8.633759928812566,142,1,0
-0.00099884481220925,4.435467589887392,8.793274899933461,142,2,0
-0.2934286050523486,4.223028272132888,8.923325142770999,142,3,0
0.12560861676699225,4.423937349407893,8.773223260992998,142,4,0
-0.021100218425934125,4.48362453025818,8.843453590083156,142,5,0
0.07783096818682318,4.526760263802535,8.677763826435708,142,6,0
-0.12151716753333726,-8.242689597187972,2.4721096103856555,143,0,0
0.2131600276387956,-8.691825716210058,2.0495774620330027,143,1,0
0.19664934773689965,-2.986923154961021,-6.5408297705681795,144,0,0
-0.04173104211551944,-2.96866181716659,-6.649097975698396,144,1,0
-0.23648215791161675,-3.112604599763452,-6.626963392517735,144,2,0
-0.10750349394719173,-3.184899473470684,-6.546647465630754,144,3,0
0.0529752290207018,-2.9304125803181162,-6.20250211734904,144,4,0
-0.18203030276891807,-3.062648888319843,-5.765020238000823,144,5,0
-0.20387157564105537,-3.4594305537673624,-5.9409939601377655,144,6,0
-0.0652235297396491,-3.515241208523418,-6.094804471504304,144,7,0
0.025171192426923422,-3.8092767203328384,-6.274174475942477,144,8,0
0.11692952982272395,-3.506940404763316,-6.368174081680074,144,9,0
-0.26945789138614723,-4.9340564353018115,2.7723341993447037,145,0,0
-0.0673993436822712,7.359829002828388,1.4955131056452677,146,0,0
0.2654410770571605,8.165897595320148,1.1260415513049324,147,0,0
-0.028357311698553427,4.229608002845434,5.799936173791963,148,0,0
0.18780916353277946,9.724676307901094,-0.18835697091560769,149,0,0
0.09401932059551625,3.277182742984367,-0.8741868383646779,150,0,0
-0.2340881140960133,3.4569360126817115,-1.376154986619779,150,1,0
0.013946793092487109,3.6817039655254984,-1.4137050436665999,150,2,0
0.19792429363504277,4.219250882600725,-1.107918593516497,150,3,0
-0.16007190947636496,3.788854118423995,-1.5684033653783445,150,4,0
0.12384430480733834,3.8833941758021746,-1.3515281809931639,150,5,0
0.01693867033360641,-4.36895447452705,-4.990511793704573,151,0,0
0.21129280686551816,-4.158579705438431,-0.7704761264211891,152,0,0
-0.06557513083962926,-4.343078834716825,-1.053125992966916,152,1,0
-0.33075856085177846,-4.314413840637665,-1.2777230580697239,152,2,0
-0.2392071022943061,-4.113555262271565,-1.3776144416447955,152,3,0
-0.2607910544430674,-3.98837192930274,-1.4725329374339664,152,4,0
-0.21964316150024704,-3.883892096568428,-1.1676317023059537,152,5,0
-0.08208716401854003,-5.404889803018552,-7.323294273377233,153,0,0
-0.2571494020248077,9.06362087603101,-0.49264757677917315,154,0,0
0.20774456869386237,-7.289902262098119,4.3016755352133025,155,0,0
-0.2482285097352219,-7.171829737402478,3.9634497795064805,155,1,0
-0.19009257089729303,-7.426146159732042,4.198111523081243,155,2,0
0.1702930831602448,-7.4053247386927925,3.7198188639600906,155,3,0
0.06558774656555834,0.36282641727600967,0.03826797763418444,156,0,0
-0.30756360653995474,-2.2798145600844797,5.25395386621788,157,0,0
0.02086336459101585,-2.3627146999942825,5.358482848121362,157,1,0
0.08433795181646675,-2.1538460950603926,5.338416261224418,157,2,0
-0.28370431981286787,-2.569796009068035,4.883431849208345,157,3,0
0.09213931426546762,-2.73519873657247,4.953184815503184,157,4,0
-0.34000873095132944,-2.903531979229747,5.139544313541338,157,5,0
0.3229805343129479,3.629776932989584,3.3698005884379283,158,0,0
0.09950460021385246,3.9450288438302006,3.2619175895401016,158,1,0
-0.27350763865219024,3.9888341793347872,3.206261651250863,158,2,0
-0.08024520225167817,1.6500100914021976,-3.7253202890926915,159,0,0
0.08203224434683097,-8.522164366817812,-2.2667466919224095,160,0,0
-0.3016964128685399,-1.8783582987002463,5.083032235628139,161,0,0
0.00453693166148475,-1.8886969643946274,4.7748878290102805,161,1,0
-0.18538943818101059,-2.139042968317926,4.739881953462995,161,2,0
-0.24011436079554224,-1.678449385452551,5.274325774141859,161,3,0
0.1001790630926826,-1.7481792079373806,5.089248225296666,161,4,0
0.29377011160917726,-1.9008034521201949,5.0770112836325,161,5,0
